Platform,Buyer ID,Publisher,Ad Format,Transaction Type,Sales Region,Year of Date Month,Quarter of Date Month,Month of Date Month,Pub Account Id,Ad Requests,Gross Spend,Impressions,Net Revenue
Platform 1,24986,Publisher D,ad format 2,transaction 7,sales region 4,2018,Q3,August,60793,0.2367,0,0,0
Platform 1,24986,Publisher D,ad format 2,transaction 7,sales region 4,2018,Q3,September,60793,0.7101,0.00061542,0.4734,0.00004734
Platform 1,24986,Publisher D,ad format 2,transaction 7,sales region 4,2019,Q1,January,60793,0.2367,0.00021303,0.2367,0
Platform 1,24986,Publisher D,ad format 2,transaction 7,sales region 5,2018,Q1,January,60793,0.4734,0,0,0
Platform 1,24986,Publisher D,ad format 2,transaction 7,sales region 5,2018,Q1,February,60793,2.6037,0.03562335,2.367,0.00286407
Platform 1,24986,Publisher D,ad format 2,transaction 7,sales region 5,2018,Q1,March,60793,94.68,0.54111987,34.0848,0.04324509
Platform 1,24986,Publisher D,ad format 2,transaction 7,sales region 5,2018,Q2,April,60793,65.5659,0.3349305,21.7764,0.02681811
Platform 1,24986,Publisher D,ad format 2,transaction 7,sales region 5,2018,Q2,May,60793,9.7047,0.06144732,3.7872,0.00489969
Platform 1,24986,Publisher D,ad format 2,transaction 7,sales region 5,2018,Q2,June,60793,106.515,0.9342549,54.441,0.07474986
Platform 1,24986,Publisher D,ad format 2,transaction 7,sales region 5,2018,Q3,July,60793,17.2791,0.13953465,8.0478,0.01110123
Platform 1,24986,Publisher D,ad format 2,transaction 7,sales region 5,2018,Q3,August,60793,1.1835,0.01032012,0.4734,0.00080478
Platform 1,24986,Publisher D,ad format 2,transaction 7,sales region 5,2018,Q3,September,60793,0.4734,0,0,0
Platform 1,24986,Publisher D,ad format 2,transaction 7,sales region 5,2018,Q4,October,60793,129.4749,1.27311462,59.4117,0.10189935
Platform 1,24986,Publisher D,ad format 2,transaction 7,sales region 5,2018,Q4,November,60793,12.5451,0.1235574,5.6808,0.00991773
Platform 1,24986,Publisher D,ad format 2,transaction 7,sales region 5,2018,Q4,December,60793,12.7818,0.17274366,7.5744,0.01379961
Platform 1,24986,Publisher D,ad format 2,transaction 7,sales region 5,2019,Q1,January,60793,0.9468,0.00546777,0.2367,0.00042606
Platform 1,24986,Publisher D,ad format 2,transaction 7,sales region 5,2019,Q1,February,60793,1.6569,0.02246283,0.9468,0.00179892
Platform 1,24986,Publisher D,ad format 2,transaction 7,sales region 7,2018,Q1,January,60793,1.1835,0.00113616,0.7101,0.00009468
Platform 1,24986,Publisher D,ad format 2,transaction 7,sales region 9,2018,Q4,December,60793,0.4734,0.00026037,0.2367,0
Platform 1,24986,Publisher D,ad format 3,transaction 10,sales region 5,2018,Q1,January,60793,1085894.861,17197.9857,584652.0771,1375.838436
Platform 1,24986,Publisher D,ad format 3,transaction 10,sales region 5,2018,Q1,February,60793,1797855.087,32772.63957,1124675.079,2621.81088
Platform 1,24986,Publisher D,ad format 3,transaction 10,sales region 5,2018,Q1,March,60793,1635952.287,20170.27439,774739.6929,1613.621129
Platform 1,24986,Publisher D,ad format 3,transaction 10,sales region 5,2018,Q2,April,60793,139243.9824,2373.668528,100641.9996,189.893356
Platform 1,24986,Publisher D,ad format 3,transaction 10,sales region 5,2018,Q2,May,60793,148616.829,2535.68932,95413.2966,202.8552419
Platform 1,24986,Publisher D,ad format 3,transaction 10,sales region 5,2018,Q2,June,60793,855352.8486,9350.363329,372567.2202,748.0283484
Platform 1,24986,Publisher D,ad format 3,transaction 10,sales region 5,2018,Q3,July,60793,934111.9332,9932.330899,399265.0866,794.5866006
Platform 1,24986,Publisher D,ad format 3,transaction 10,sales region 5,2018,Q3,August,60793,902036.2428,9705.86439,341666.982,776.469232
Platform 1,24986,Publisher D,ad format 3,transaction 10,sales region 5,2018,Q3,September,60793,2585553.158,24277.58245,865893.8097,1942.206952
Platform 1,24986,Publisher D,ad format 3,transaction 10,sales region 5,2018,Q4,October,60793,1280645.467,9154.098454,309206.6541,732.3278013
Platform 1,24986,Publisher D,ad format 3,transaction 10,sales region 5,2018,Q4,November,60793,1419451.555,11154.07671,356372.6796,892.3259473
Platform 1,24986,Publisher D,ad format 3,transaction 10,sales region 5,2018,Q4,December,60793,2598920.554,18718.05873,617074.533,1499.226109
Platform 1,24986,Publisher D,ad format 3,transaction 10,sales region 5,2019,Q1,January,60793,675678.8493,7246.67906,239497.3206,579.7338249
Platform 1,24986,Publisher D,ad format 3,transaction 10,sales region 5,2019,Q1,February,60793,3787074.076,17645.87245,618273.4185,1411.671026
Platform 1,24986,Publisher D,ad format 3,transaction 10,sales region 6,2018,Q3,September,60793,0.2367,0,0,0
Platform 1,24986,Publisher D,ad format 3,transaction 10,sales region 7,2018,Q3,July,60793,0.2367,0,0,0
Platform 1,24986,Publisher D,ad format 3,transaction 2,sales region 5,2019,Q1,February,60793,2076929.121,9174.317413,329165.9082,733.9457232
Platform 1,24986,Publisher D,ad format 3,transaction 4,sales region 5,2018,Q1,January,60793,168811.1262,1503.680042,65986.0425,120.3303032
Platform 1,24986,Publisher D,ad format 3,transaction 4,sales region 5,2018,Q1,February,60793,426184.7409,3005.015879,164030.733,240.4787025
Platform 1,24986,Publisher D,ad format 3,transaction 4,sales region 5,2018,Q1,March,60793,261102.5865,1309.894107,84150.8739,104.8306901
Platform 1,24986,Publisher D,ad format 3,transaction 4,sales region 5,2018,Q2,April,60793,279185.0463,1822.083415,114540.7869,145.8296392
Platform 1,24986,Publisher D,ad format 3,transaction 4,sales region 5,2018,Q2,May,60793,747356.1066,4102.644409,247577.5485,328.3134095
Platform 1,24986,Publisher D,ad format 3,transaction 4,sales region 5,2018,Q2,June,60793,985837.7475,5419.245032,311123.9241,433.6785446
Platform 1,24986,Publisher D,ad format 3,transaction 4,sales region 5,2018,Q3,July,60793,1245927.258,7204.763883,372833.5077,576.5092421
Platform 1,24986,Publisher D,ad format 3,transaction 4,sales region 5,2018,Q3,August,60793,985317.4809,6118.976413,281593.9422,489.663515
Platform 1,24986,Publisher D,ad format 3,transaction 4,sales region 5,2018,Q3,September,60793,2167619.069,13374.23553,610069.6332,1070.259785
Platform 1,24986,Publisher D,ad format 3,transaction 4,sales region 5,2018,Q4,October,60793,1278672.336,5214.584437,242227.8918,417.2925137
Platform 1,24986,Publisher D,ad format 3,transaction 4,sales region 5,2018,Q4,November,60793,959674.5864,4175.118091,189693.9837,334.099541
Platform 1,24986,Publisher D,ad format 3,transaction 4,sales region 5,2018,Q4,December,60793,529943.1327,2274.379101,99994.1517,181.9943694
Platform 1,24986,Publisher D,ad format 3,transaction 4,sales region 5,2019,Q1,January,60793,280941.1236,1877.737313,80656.9452,150.2535148
Platform 1,24986,Publisher D,ad format 3,transaction 4,sales region 5,2019,Q1,February,60793,486177.7761,2329.036018,98553.3588,186.3670942
Platform 1,24986,Publisher D,ad format 3,transaction 7,sales region 1,2018,Q1,January,60793,439.0785,1.05996627,359.784,0.08464392
Platform 1,24986,Publisher D,ad format 3,transaction 7,sales region 1,2018,Q1,February,60793,183.4425,0.44625051,148.4109,0.03576537
Platform 1,24986,Publisher D,ad format 3,transaction 7,sales region 1,2018,Q1,March,60793,220.131,0.55487214,185.3361,0.04454694
Platform 1,24986,Publisher D,ad format 3,transaction 7,sales region 1,2018,Q2,April,60793,123.5574,0.09382788,15.3855,0.0075744
Platform 1,24986,Publisher D,ad format 3,transaction 7,sales region 1,2018,Q2,May,60793,402.6267,0.24623901,85.212,0.01957509
Platform 1,24986,Publisher D,ad format 3,transaction 7,sales region 1,2018,Q2,June,60793,887.3883,1.37884851,403.8102,0.11051523
Platform 1,24986,Publisher D,ad format 3,transaction 7,sales region 1,2018,Q3,July,60793,728.5626,2.77279848,631.2789,0.22219029
Platform 1,24986,Publisher D,ad format 3,transaction 7,sales region 1,2018,Q3,August,60793,623.9412,2.0126601,556.7184,0.16116903
Platform 1,24986,Publisher D,ad format 3,transaction 7,sales region 1,2018,Q3,September,60793,512.6922,1.43726607,439.7886,0.11498886
Platform 1,24986,Publisher D,ad format 3,transaction 7,sales region 1,2018,Q4,October,60793,812.3544,2.47287591,752.706,0.19783386
Platform 1,24986,Publisher D,ad format 3,transaction 7,sales region 1,2018,Q4,November,60793,458.2512,1.18811565,406.6506,0.09468
Platform 1,24986,Publisher D,ad format 3,transaction 7,sales region 1,2018,Q4,December,60793,334.9305,0.89415792,296.1117,0.07164909
Platform 1,24986,Publisher D,ad format 3,transaction 7,sales region 1,2019,Q1,January,60793,96.1002,0.26654787,90.4194,0.02158704
Platform 1,24986,Publisher D,ad format 3,transaction 7,sales region 1,2019,Q1,February,60793,129.2382,0.28351926,118.5867,0.0229599
Platform 1,24986,Publisher D,ad format 3,transaction 7,sales region 11,2018,Q1,January,60793,28.8774,0.12064599,23.4333,0.00968103
Platform 1,24986,Publisher D,ad format 3,transaction 7,sales region 11,2018,Q1,February,60793,14.4387,0.06168402,10.8882,0.00501804
Platform 1,24986,Publisher D,ad format 3,transaction 7,sales region 11,2018,Q1,March,60793,53.0208,0.14379525,44.2629,0.01155096
Platform 1,24986,Publisher D,ad format 3,transaction 7,sales region 11,2018,Q2,April,60793,4.734,0.01808388,2.8404,0.00146754
Platform 1,24986,Publisher D,ad format 3,transaction 7,sales region 11,2018,Q2,May,60793,22.2498,0.09205263,17.5158,0.0073377
Platform 1,24986,Publisher D,ad format 3,transaction 7,sales region 11,2018,Q2,June,60793,12.7818,0.03815604,10.1781,0.00314811
Platform 1,24986,Publisher D,ad format 3,transaction 7,sales region 11,2018,Q3,July,60793,13.9653,0.06213375,11.835,0.0049707
Platform 1,24986,Publisher D,ad format 3,transaction 7,sales region 11,2018,Q3,August,60793,44.2629,0.21698289,37.6353,0.01739745
Platform 1,24986,Publisher D,ad format 3,transaction 7,sales region 11,2018,Q3,September,60793,16.569,0.02800161,14.6754,0.00231966
Platform 1,24986,Publisher D,ad format 3,transaction 7,sales region 11,2018,Q4,October,60793,2.1303,0.02236815,1.6569,0.00182259
Platform 1,24986,Publisher D,ad format 3,transaction 7,sales region 11,2018,Q4,November,60793,0.9468,0.00347949,0.9468,0.00030771
Platform 1,24986,Publisher D,ad format 3,transaction 7,sales region 11,2018,Q4,December,60793,2.6037,0.02904309,2.367,0.00234333
Platform 1,24986,Publisher D,ad format 3,transaction 7,sales region 11,2019,Q1,January,60793,2.1303,0.0205929,1.6569,0.0016569
Platform 1,24986,Publisher D,ad format 3,transaction 7,sales region 12,2018,Q1,January,60793,1.8936,0.03488958,1.1835,0.00281673
Platform 1,24986,Publisher D,ad format 3,transaction 7,sales region 12,2018,Q1,February,60793,0.2367,0.00168057,0.2367,0.00014202
Platform 1,24986,Publisher D,ad format 3,transaction 7,sales region 12,2018,Q1,March,60793,0.9468,0.0040239,0.9468,0.00030771
Platform 1,24986,Publisher D,ad format 3,transaction 7,sales region 12,2018,Q2,April,60793,0.2367,0.00078111,0.2367,0.00007101
Platform 1,24986,Publisher D,ad format 3,transaction 7,sales region 2,2018,Q1,January,60793,34.5582,0.05141124,26.7471,0.00414225
Platform 1,24986,Publisher D,ad format 3,transaction 7,sales region 2,2018,Q1,February,60793,33.6114,0.01808388,17.9892,0.00134919
Platform 1,24986,Publisher D,ad format 3,transaction 7,sales region 2,2018,Q1,March,60793,27.4572,0.03678318,24.8535,0.00291141
Platform 1,24986,Publisher D,ad format 3,transaction 7,sales region 2,2018,Q2,April,60793,5.4441,0.00456831,4.0239,0.00035505
Platform 1,24986,Publisher D,ad format 3,transaction 7,sales region 2,2018,Q2,May,60793,10.6515,0.01020177,8.7579,0.00085212
Platform 1,24986,Publisher D,ad format 3,transaction 7,sales region 2,2018,Q2,June,60793,13.9653,0.01495944,11.835,0.00111249
Platform 1,24986,Publisher D,ad format 3,transaction 7,sales region 2,2018,Q3,July,60793,28.8774,0.04485465,23.1966,0.0035505
Platform 1,24986,Publisher D,ad format 3,transaction 7,sales region 2,2018,Q3,August,60793,53.7309,0.06028749,43.5528,0.0049707
Platform 1,24986,Publisher D,ad format 3,transaction 7,sales region 2,2018,Q3,September,60793,95.3901,0.09612387,77.6376,0.00778743
Platform 1,24986,Publisher D,ad format 3,transaction 7,sales region 2,2018,Q4,October,60793,69.3531,0.099414,51.6006,0.00790578
Platform 1,24986,Publisher D,ad format 3,transaction 7,sales region 2,2018,Q4,November,60793,39.0555,0.11472849,34.0848,0.00927864
Platform 1,24986,Publisher D,ad format 3,transaction 7,sales region 2,2018,Q4,December,60793,26.7471,0.0752706,22.2498,0.00598851
Platform 1,24986,Publisher D,ad format 3,transaction 7,sales region 2,2019,Q1,January,60793,3.3138,0.0035505,2.1303,0.00028404
Platform 1,24986,Publisher D,ad format 3,transaction 7,sales region 2,2019,Q1,February,60793,40.7124,0.05825187,31.9545,0.00468666
Platform 1,24986,Publisher D,ad format 3,transaction 7,sales region 3,2018,Q1,January,60793,1847.2068,3.74684265,1587.7836,0.2998989
Platform 1,24986,Publisher D,ad format 3,transaction 7,sales region 3,2018,Q1,February,60793,1096.1577,3.26963178,925.0236,0.26195589
Platform 1,24986,Publisher D,ad format 3,transaction 7,sales region 3,2018,Q1,March,60793,2028.0456,6.49258632,1666.6047,0.52045596
Platform 1,24986,Publisher D,ad format 3,transaction 7,sales region 3,2018,Q2,April,60793,650.925,1.66643901,546.0669,0.13383018
Platform 1,24986,Publisher D,ad format 3,transaction 7,sales region 3,2018,Q2,May,60793,1425.4074,3.46074336,1161.0135,0.27750708
Platform 1,24986,Publisher D,ad format 3,transaction 7,sales region 3,2018,Q2,June,60793,3203.0244,9.13056048,2618.3754,0.73128465
Platform 1,24986,Publisher D,ad format 3,transaction 7,sales region 3,2018,Q3,July,60793,5468.0067,19.27182996,4450.1967,1.54415979
Platform 1,24986,Publisher D,ad format 3,transaction 7,sales region 3,2018,Q3,August,60793,3787.2,22.43700603,3278.295,1.79652933
Platform 1,24986,Publisher D,ad format 3,transaction 7,sales region 3,2018,Q3,September,60793,3338.6535,21.16805733,2939.5773,1.69567146
Platform 1,24986,Publisher D,ad format 3,transaction 7,sales region 3,2018,Q4,October,60793,3229.7715,20.30448105,2859.336,1.62546624
Platform 1,24986,Publisher D,ad format 3,transaction 7,sales region 3,2018,Q4,November,60793,1811.7018,7.59283893,1622.3418,0.60836634
Platform 1,24986,Publisher D,ad format 3,transaction 7,sales region 3,2018,Q4,December,60793,1297.3527,6.3542115,1157.2263,0.50902335
Platform 1,24986,Publisher D,ad format 3,transaction 7,sales region 3,2019,Q1,January,60793,228.4155,0.75916791,207.8226,0.06132897
Platform 1,24986,Publisher D,ad format 3,transaction 7,sales region 3,2019,Q1,February,60793,518.1363,2.54367288,455.1741,0.20429577
Platform 1,24986,Publisher D,ad format 3,transaction 7,sales region 4,2018,Q1,January,60793,165.69,0.41207103,78.8211,0.03285396
Platform 1,24986,Publisher D,ad format 3,transaction 7,sales region 4,2018,Q1,February,60793,35.7417,0.05205033,27.9306,0.00418959
Platform 1,24986,Publisher D,ad format 3,transaction 7,sales region 4,2018,Q1,March,60793,553.6413,1.42521804,358.3638,0.11416041
Platform 1,24986,Publisher D,ad format 3,transaction 7,sales region 4,2018,Q2,April,60793,26.037,0.10895301,20.3562,0.00868689
Platform 1,24986,Publisher D,ad format 3,transaction 7,sales region 4,2018,Q2,May,60793,94.2066,0.32027877,70.5366,0.02587131
Platform 1,24986,Publisher D,ad format 3,transaction 7,sales region 4,2018,Q2,June,60793,267.471,0.39872115,83.7918,0.03197817
Platform 1,24986,Publisher D,ad format 3,transaction 7,sales region 4,2018,Q3,July,60793,234.0963,0.54549882,133.0254,0.04381317
Platform 1,24986,Publisher D,ad format 3,transaction 7,sales region 4,2018,Q3,August,60793,566.6598,0.72979344,458.7246,0.05853591
Platform 1,24986,Publisher D,ad format 3,transaction 7,sales region 4,2018,Q3,September,60793,1091.8971,1.28894985,894.2526,0.10353258
Platform 1,24986,Publisher D,ad format 3,transaction 7,sales region 4,2018,Q4,October,60793,19.8828,0.03453453,13.2552,0.00276939
Platform 1,24986,Publisher D,ad format 3,transaction 7,sales region 4,2018,Q4,November,60793,54.9144,0.05614524,42.606,0.00447363
Platform 1,24986,Publisher D,ad format 3,transaction 7,sales region 4,2018,Q4,December,60793,15.8589,0.01872297,12.5451,0.00156222
Platform 1,24986,Publisher D,ad format 3,transaction 7,sales region 4,2019,Q1,January,60793,48.5235,0.05749443,41.6592,0.00459198
Platform 1,24986,Publisher D,ad format 3,transaction 7,sales region 4,2019,Q1,February,60793,5.4441,0.00542043,3.7872,0.00040239
Platform 1,24986,Publisher D,ad format 3,transaction 7,sales region 5,2018,Q1,January,60793,1082.4291,20.01885516,994.6134,1.60205661
Platform 1,24986,Publisher D,ad format 3,transaction 7,sales region 5,2018,Q1,February,60793,5066.3268,77.12767719,4570.677,6.17221287
Platform 1,24986,Publisher D,ad format 3,transaction 7,sales region 5,2018,Q1,March,60793,5181.1263,52.64998578,4089.2292,4.21432515
Platform 1,24986,Publisher D,ad format 3,transaction 7,sales region 5,2018,Q2,April,60793,255.636,1.67058126,115.0362,0.13385385
Platform 1,24986,Publisher D,ad format 3,transaction 7,sales region 5,2018,Q2,May,60793,358.3638,3.5938161,227.7054,0.28754316
Platform 1,24986,Publisher D,ad format 3,transaction 7,sales region 5,2018,Q2,June,60793,565.4763,4.74112467,304.8696,0.37961946
Platform 1,24986,Publisher D,ad format 3,transaction 7,sales region 5,2018,Q3,July,60793,477.8973,5.78170521,329.9598,0.4625118
Platform 1,24986,Publisher D,ad format 3,transaction 7,sales region 5,2018,Q3,August,60793,23097.186,286.9125439,13289.7582,22.95916623
Platform 1,24986,Publisher D,ad format 3,transaction 7,sales region 5,2018,Q3,September,60793,14960.8602,215.4951832,9933.5889,17.24558328
Platform 1,24986,Publisher D,ad format 3,transaction 7,sales region 5,2018,Q4,October,60793,17805.7575,229.1352574,10754.2278,18.33639156
Platform 1,24986,Publisher D,ad format 3,transaction 7,sales region 5,2018,Q4,November,60793,23371.5213,258.0584588,11797.8381,20.65096251
Platform 1,24986,Publisher D,ad format 3,transaction 7,sales region 5,2018,Q4,December,60793,5916.7899,63.2789046,2851.7616,5.06474091
Platform 1,24986,Publisher D,ad format 3,transaction 7,sales region 5,2019,Q1,January,60793,5053.7817,29.97220851,1308.951,2.39900184
Platform 1,24986,Publisher D,ad format 3,transaction 7,sales region 5,2019,Q1,February,60793,968.5764,6.0704082,276.4656,0.48535335
Platform 1,24986,Publisher D,ad format 3,transaction 7,sales region 6,2018,Q1,January,60793,4.0239,0.00059175,0.4734,0.00004734
Platform 1,24986,Publisher D,ad format 3,transaction 7,sales region 6,2018,Q1,February,60793,1.8936,0.0021303,1.6569,0.00018936
Platform 1,24986,Publisher D,ad format 3,transaction 7,sales region 6,2018,Q1,March,60793,8.9946,0.05072481,8.2845,0.00404757
Platform 1,24986,Publisher D,ad format 3,transaction 7,sales region 6,2018,Q2,April,60793,10.1781,0.0463932,8.9946,0.00373986
Platform 1,24986,Publisher D,ad format 3,transaction 7,sales region 6,2018,Q2,May,60793,18.6993,0.07576767,13.4919,0.00610686
Platform 1,24986,Publisher D,ad format 3,transaction 7,sales region 6,2018,Q2,June,60793,59.175,0.17189154,31.0077,0.01384695
Platform 1,24986,Publisher D,ad format 3,transaction 7,sales region 6,2018,Q3,July,60793,40.7124,0.19818891,31.4811,0.0158589
Platform 1,24986,Publisher D,ad format 3,transaction 7,sales region 6,2018,Q3,August,60793,1.4202,0.00542043,1.1835,0.00042606
Platform 1,24986,Publisher D,ad format 3,transaction 7,sales region 6,2018,Q4,October,60793,34.0848,0.45252306,26.037,0.0362151
Platform 1,24986,Publisher D,ad format 3,transaction 7,sales region 6,2018,Q4,November,60793,36.2151,0.14833989,29.8242,0.01185867
Platform 1,24986,Publisher D,ad format 3,transaction 7,sales region 6,2018,Q4,December,60793,121.9005,0.49609953,104.6214,0.03978927
Platform 1,24986,Publisher D,ad format 3,transaction 7,sales region 7,2018,Q1,January,60793,843.5988,1.56510774,733.5333,0.12564036
Platform 1,24986,Publisher D,ad format 3,transaction 7,sales region 7,2018,Q1,February,60793,249.4818,0.90132993,195.0408,0.07214616
Platform 1,24986,Publisher D,ad format 3,transaction 7,sales region 7,2018,Q1,March,60793,74.0871,0.48180285,58.2282,0.03848742
Platform 1,24986,Publisher D,ad format 3,transaction 7,sales region 7,2018,Q2,April,60793,209.7162,0.55430406,181.0755,0.04445226
Platform 1,24986,Publisher D,ad format 3,transaction 7,sales region 7,2018,Q2,May,60793,21.5397,0.01495944,11.835,0.00125451
Platform 1,24986,Publisher D,ad format 3,transaction 7,sales region 7,2018,Q2,June,60793,2.6037,0.01259244,1.4202,0.00097047
Platform 1,24986,Publisher D,ad format 3,transaction 7,sales region 7,2018,Q3,July,60793,7.3377,0.03096036,4.9707,0.00253269
Platform 1,24986,Publisher D,ad format 3,transaction 7,sales region 7,2018,Q3,August,60793,36.9252,0.07089165,26.2737,0.0056808
Platform 1,24986,Publisher D,ad format 3,transaction 7,sales region 7,2018,Q3,September,60793,10.4148,0.0139653,7.5744,0.00113616
Platform 1,24986,Publisher D,ad format 3,transaction 7,sales region 7,2018,Q4,October,60793,293.0346,1.5073056,257.2929,0.12076434
Platform 1,24986,Publisher D,ad format 3,transaction 7,sales region 7,2018,Q4,November,60793,253.0323,1.30028778,215.1603,0.10412433
Platform 1,24986,Publisher D,ad format 3,transaction 7,sales region 7,2018,Q4,December,60793,187.7031,0.19307619,171.3708,0.01557486
Platform 1,24986,Publisher D,ad format 3,transaction 7,sales region 7,2019,Q1,January,60793,88.9992,0.07280892,80.0046,0.00582282
Platform 1,24986,Publisher D,ad format 3,transaction 7,sales region 7,2019,Q1,February,60793,171.8442,0.16055361,154.3284,0.01297116
Platform 1,24986,Publisher D,ad format 3,transaction 7,sales region 8,2018,Q1,January,60793,0.2367,0.00059175,0.2367,0.00004734
Platform 1,24986,Publisher D,ad format 3,transaction 7,sales region 8,2018,Q1,February,60793,1.1835,0.00073377,0.4734,0.00007101
Platform 1,24986,Publisher D,ad format 3,transaction 7,sales region 8,2018,Q1,March,60793,0.9468,0.00435528,0.9468,0.00035505
Platform 1,24986,Publisher D,ad format 3,transaction 7,sales region 8,2018,Q2,May,60793,0.7101,0.00035505,0.2367,0.00002367
Platform 1,24986,Publisher D,ad format 3,transaction 7,sales region 8,2018,Q2,June,60793,1.4202,0.00113616,0.7101,0.00009468
Platform 1,24986,Publisher D,ad format 3,transaction 7,sales region 8,2018,Q3,July,60793,0.2367,0,0,0
Platform 1,24986,Publisher D,ad format 3,transaction 7,sales region 8,2018,Q3,September,60793,2.1303,0.00231966,1.4202,0.00018936
Platform 1,24986,Publisher D,ad format 3,transaction 7,sales region 8,2018,Q4,October,60793,5.9175,0.014202,4.0239,0.00111249
Platform 1,24986,Publisher D,ad format 3,transaction 7,sales region 8,2018,Q4,November,60793,0.7101,0.00203562,0.4734,0.00018936
Platform 1,24986,Publisher D,ad format 3,transaction 7,sales region 9,2018,Q1,January,60793,193.1472,0.19011744,165.69,0.01531449
Platform 1,24986,Publisher D,ad format 3,transaction 7,sales region 9,2018,Q1,February,60793,76.4541,0.08173251,61.3053,0.00658026
Platform 1,24986,Publisher D,ad format 3,transaction 7,sales region 9,2018,Q1,March,60793,58.2282,0.07020522,46.6299,0.00570447
Platform 1,24986,Publisher D,ad format 3,transaction 7,sales region 9,2018,Q2,April,60793,10.8882,0.01129059,8.5212,0.00087579
Platform 1,24986,Publisher D,ad format 3,transaction 7,sales region 9,2018,Q2,May,60793,0.9468,0.00137286,0.7101,0.00011835
Platform 1,24986,Publisher D,ad format 3,transaction 7,sales region 9,2018,Q2,June,60793,18.4626,0.01765782,14.6754,0.00132552
Platform 1,24986,Publisher D,ad format 3,transaction 7,sales region 9,2018,Q3,July,60793,146.754,0.22015467,108.882,0.01768149
Platform 1,24986,Publisher D,ad format 3,transaction 7,sales region 9,2018,Q3,August,60793,794.1285,0.93681126,596.0106,0.07515225
Platform 1,24986,Publisher D,ad format 3,transaction 7,sales region 9,2018,Q3,September,60793,358.6005,0.369252,277.4124,0.02968218
Platform 1,24986,Publisher D,ad format 3,transaction 7,sales region 9,2018,Q4,October,60793,299.1888,0.33133266,235.5165,0.02662875
Platform 1,24986,Publisher D,ad format 3,transaction 7,sales region 9,2018,Q4,November,60793,348.4224,0.45924534,264.1572,0.03694887
Platform 1,24986,Publisher D,ad format 3,transaction 7,sales region 9,2018,Q4,December,60793,310.3137,0.32288247,245.2212,0.02594232
Platform 1,24986,Publisher D,ad format 3,transaction 7,sales region 9,2019,Q1,January,60793,82.6083,0.12253959,70.5366,0.00977571
Platform 1,24986,Publisher D,ad format 3,transaction 7,sales region 9,2019,Q1,February,60793,0.2367,0.00018936,0.2367,0.00002367
Platform 1,24986,Publisher D,ad format 3,transaction 7,(blank),2018,Q3,September,60793,0.2367,0,0,0
Platform 1,25046,Publisher A,ad format 2,transaction 7,sales region 1,2018,Q1,January,60290,60.3585,0.16116903,30.2976,0.03226221
Platform 1,25046,Publisher A,ad format 2,transaction 7,sales region 1,2018,Q3,September,60290,7.5744,0,0,0
Platform 1,25046,Publisher A,ad format 2,transaction 7,sales region 12,2018,Q1,January,60290,3.0771,0.01571688,1.1835,0.00314811
Platform 1,25046,Publisher A,ad format 2,transaction 7,sales region 12,2019,Q1,February,60290,37.6353,0,0,0
Platform 1,25046,Publisher A,ad format 2,transaction 7,sales region 3,2018,Q1,January,60290,336.8241,0.84890088,113.3793,0.16985592
Platform 1,25046,Publisher A,ad format 2,transaction 7,sales region 3,2018,Q1,February,60290,97.7571,0.31137885,38.8188,0.06234678
Platform 1,25046,Publisher A,ad format 2,transaction 7,sales region 3,2018,Q1,March,60290,298.0053,0.81027144,126.6345,0.16204482
Platform 1,25046,Publisher A,ad format 2,transaction 7,sales region 3,2018,Q2,April,60290,14.4387,0.03328002,5.6808,0.00660393
Platform 1,25046,Publisher A,ad format 2,transaction 7,sales region 3,2018,Q2,May,60290,41.8959,0.05200299,14.6754,0.01036746
Platform 1,25046,Publisher A,ad format 2,transaction 7,sales region 3,2018,Q2,June,60290,61.542,0.05032242,19.4094,0.01008342
Platform 1,25046,Publisher A,ad format 2,transaction 7,sales region 3,2018,Q3,July,60290,197.8812,0.32084685,54.6777,0.06412203
Platform 1,25046,Publisher A,ad format 2,transaction 7,sales region 3,2018,Q3,August,60290,885.0213,0.40021236,48.7602,0.08002827
Platform 1,25046,Publisher A,ad format 2,transaction 7,sales region 3,2018,Q3,September,60290,337.7709,0.35052903,47.8134,0.07022889
Platform 1,25046,Publisher A,ad format 2,transaction 7,sales region 3,2018,Q4,October,60290,938.0421,0.38899278,64.1457,0.07782696
Platform 1,25046,Publisher A,ad format 2,transaction 7,sales region 3,2018,Q4,November,60290,759.5703,0.745605,137.9961,0.14928669
Platform 1,25046,Publisher A,ad format 2,transaction 7,sales region 3,2018,Q4,December,60290,732.8232,1.0523682,179.6553,0.21092337
Platform 1,25046,Publisher A,ad format 2,transaction 7,sales region 3,2019,Q1,January,60290,124.9776,0.21575205,31.9545,0.04322142
Platform 1,25046,Publisher A,ad format 2,transaction 7,sales region 3,2019,Q1,February,60290,425.8233,0.32240907,52.074,0.06464277
Platform 1,25046,Publisher A,ad format 3,transaction 5,sales region 3,2018,Q1,January,60290,70508.6694,108.0757761,36736.7868,21.62555109
Platform 1,25046,Publisher A,ad format 3,transaction 5,sales region 3,2018,Q1,February,60290,82010.6325,237.1823946,49459.6485,47.44149696
Platform 1,25046,Publisher A,ad format 3,transaction 5,sales region 3,2018,Q1,March,60290,65867.9292,204.1593125,44961.165,40.83510528
Platform 1,25046,Publisher A,ad format 3,transaction 5,sales region 3,2018,Q2,April,60290,3930.8769,11.68310961,3012.2442,2.33674974
